project	n_samples	n_experiments	n_runs	runs_per_sample_max	strict_1to1	n_assay_triples	distinct_wells	well_coverage	looks_plate	plate_format	plates_est	assay_triples	found_by
PRJEB79968	224	224	224	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA_randomPriming	smartseq2;96-well
PRJNA1001009	221	221	221	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA326167	219	219	219	1	True	1	91	0.877	True	96	2.41	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA392284	215	215	215	1	True	1	96	1.0	True	96	2.24	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA1244443	213	213	213	1	True	1	42	0.23	False		5.07	OTHER|TRANSCRIPTOMIC SINGLE CELL|other	96-well
PRJNA675855	213	213	229	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	MARS-seq
PRJNA559794	211	211	211	1	True	1	1	1.0	False		211.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJEB30765	210	210	840	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2
PRJNA749070	210	210	210	1	True	1	8	0.671	False		26.25	RNA-Seq|TRANSCRIPTOMIC|cDNA	MARS-seq
PRJNA906108	210	210	210	1	True	1	69	1.0	True	96	3.04	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA556004	208	208	208	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1134408	206	206	206	1	True	2	0	0.0	False			WGS|METAGENOMIC|MDA;WGS|METAGENOMIC|PCR	96-well
PRJNA591575	206	206	206	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1068168	204	204	204	1	True	1	115	0.853	True	384	1.77	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2;384-well
PRJNA300942	203	203	406	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA816512	203	203	203	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA753082	202	202	202	1	True	1	20	0.886	False		10.1	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1146734	200	200	200	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA684122	196	196	196	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA453652	195	195	195	1	True	2	1	0.215	False		195.0	RNA-Seq|TRANSCRIPTOMIC|Oligo-dT;RNA-Seq|TRANSCRIPTOMIC|other	384-well
PRJNA597853	195	195	195	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJDB8825	192	192	192	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	Fluidigm C1
PRJEB14795	192	192	192	1	True	1	0	0.0	False			OTHER|METAGENOMIC|PCR	96-well
PRJNA1241242	192	192	192	1	True	1	32	1.0	True	96	6.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA203208	192	192	288	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA287748	192	192	192	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA377145	192	192	192	1	True	1	23	0.245	False		8.35	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA377153	192	192	192	1	True	1	24	0.286	False		8.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA434258	192	192	192	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	CEL-seq
PRJNA445230	192	192	192	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	96-well
PRJNA481498	192	192	192	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA522424	192	192	192	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA526544	192	192	192	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA562263	192	192	192	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	CEL-seq
PRJNA575003	192	192	192	1	True	1	96	1.0	True	96	2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA789602	192	192	192	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA803449	192	192	192	1	True	1	96	1.0	True	96	2.0	OTHER|OTHER|other	plate-based single cell
PRJNA831806	192	192	192	1	True	1	96	1.0	True	96	2.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA891348	192	192	192	1	True	1	110	1.0	True	384	1.75	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA893393	192	192	384	2	False	1	96	1.0	True	96	2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJEB29891	191	191	191	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|RT-PCR	smart-seq2
PRJEB67722	191	191	191	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2
PRJNA445231	191	191	191	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	96-well
PRJNA554358	191	191	191	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA996961	191	191	191	1	True	1	96	1.0	True	96	1.99	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2;96-well
PRJNA836421	190	190	379	2	False	1	49	0.485	False		3.88	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA611563	189	189	199	8	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;smartseq2
PRJNA506426	188	188	188	1	True	1	95	1.0	True	384	1.98	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA635289	188	188	188	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA377116	186	186	186	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA640143	186	186	186	1	True	1	93	1.0	True	96	2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA855891	186	186	186	1	True	1	96	1.0	True	96	1.94	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA325633	185	185	185	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA480045	185	185	185	1	True	1	83	0.649	True	96	2.23	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA648766	181	181	181	1	True	2	26	0.144	False		6.96	Bisulfite-Seq|GENOMIC|RANDOM;RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA937782	181	181	181	1	True	1	1	0.204	False		181.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB65580	180	180	180	1	True	1	0	0.0	False			WGA|GENOMIC|RANDOM	96-well
PRJNA762032	180	180	180	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA867583	179	179	179	1	True	1	0	0.0	False			OTHER|GENOMIC|other	smart-seq3;384-well;96-well
PRJNA867584	179	179	179	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq3;384-well;96-well
PRJNA599122	176	176	176	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA357083	175	175	175	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA257979	174	174	174	1	True	1	45	0.259	False		3.87	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA433864	174	174	175	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA753892	172	176	176	2	False	2	0	0.0	False			Bisulfite-Seq|GENOMIC|Hybrid Selection;RNA-Seq|TRANSCRIPTOMIC|PolyA	smartseq2
PRJNA753893	172	176	176	2	False	2	0	0.0	False			Bisulfite-Seq|GENOMIC|Hybrid Selection;RNA-Seq|TRANSCRIPTOMIC|PolyA	smartseq2
PRJNA317292	171	171	171	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA283222	170	170	170	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA387572	170	170	170	1	True	1	11	1.0	False		15.45	RNA-Seq|TRANSCRIPTOMIC|cDNA	SCRB-seq
PRJNA433327	170	170	170	1	True	1	12	0.512	False		14.17	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1289207	169	169	16222	96	False	1	31	0.532	False		5.45	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2
PRJEB27791	168	168	168	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	smart-seq2
PRJNA475579	168	168	477	3	False	1	2	0.017	False		84.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA970693	167	167	167	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	384-well
PRJEB20651	164	164	164	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	Fluidigm C1
PRJNA421769	162	162	322	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well;plate-based single cell
PRJNA645678	161	161	161	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB39395	160	160	160	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2
PRJNA1192296	160	160	169	4	False	5	0	0.0	False			ATAC-seq|GENOMIC SINGLE CELL|other;OTHER|GENOMIC SINGLE CELL|other;OTHER|TRANSCRIPTOMIC SINGLE CELL|PolyA;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|Inverse rRNA	benchmark GSE283483
PRJNA473139	160	160	160	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA762698	160	160	174	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	MARS-seq
PRJNA893631	160	160	480	3	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA488094	158	158	158	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	CEL-seq2
PRJEB95137	155	155	155	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	smart-seq2
PRJNA1084806	153	153	153	1	True	1	95	1.0	True	384	1.61	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA307607	153	153	153	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB49826	152	155	155	4	False	2	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA;RNA-Seq|TRANSCRIPTOMIC|unspecified	smartseq2
PRJEB89165	152	152	152	1	True	1	5	1.0	False		30.4	FL-cDNA|TRANSCRIPTOMIC|PCR	96-well
PRJNA1057073	152	152	152	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA1236642	151	151	15648	384	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2;96-well
PRJNA591558	149	149	149	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA286698	148	148	148	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA389624	147	147	294	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA613044	146	146	292	2	False	1	90	1.0	True	384	1.62	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1120486	145	145	145	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	384-well
PRJNA378848	145	145	145	1	True	1	99	1.0	True	384	1.46	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA464433	144	144	144	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA553694	144	144	288	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	CEL-seq2;CEL-seq
PRJNA702799	144	144	167	2	False	1	48	0.347	False		3.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA507268	143	143	143	1	True	1	95	1.0	True	96	1.51	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA1084066	141	141	141	1	True	1	94	1.0	True	384	1.5	Bisulfite-Seq|GENOMIC|RANDOM	smart-seq2
PRJNA774191	141	141	141	1	True	1	27	0.248	False		5.22	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJEB90938	140	140	140	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	smartseq2
PRJNA761691	140	140	140	1	True	1	88	1.0	True	96	1.59	RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4;Fluidigm C1
PRJNA988131	140	140	140	1	True	2	0	0.0	False			RIP-Seq|TRANSCRIPTOMIC|other;RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4
PRJNA348767	138	138	138	1	True	1	1	0.109	False		138.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well;Fluidigm C1
PRJNA574970	138	138	138	1	True	1	79	1.0	True	96	1.75	RNA-Seq|TRANSCRIPTOMIC|RANDOM PCR	smart-seq2
PRJNA1327386	137	137	137	1	True	1	20	1.0	False		6.85	RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4
PRJNA1071085	136	136	136	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1149068	136	136	136	1	True	1	0	0.0	False			OTHER|TRANSCRIPTOMIC|other	96-well
PRJNA772785	136	136	211	4	False	1	20	0.322	False		6.8	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJEB44340	134	134	134	1	True	1	0	0.0	False			OTHER|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	96-well
PRJNA476403	134	134	134	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA860306	134	134	134	1	True	1	16	0.231	False		8.38	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA558389	132	132	132	1	True	1	17	1.0	False		7.76	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA798600	131	131	131	1	True	1	96	1.0	True	96	1.36	RNA-Seq|TRANSCRIPTOMIC|cDNA	plate-based single cell
PRJNA1223809	129	129	129	1	True	1	0	0.0	False			RNA-Seq|GENOMIC|PCR	smart-seq3
PRJNA420091	128	128	136	2	False	2	0	0.0	False			ATAC-seq|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;CEL-seq2
PRJNA792403	127	127	222	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA580379	126	126	126	1	True	1	96	1.0	True	384	1.31	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1395629	124	124	124	1	True	3	0	0.0	False			Bisulfite-Seq|GENOMIC|RANDOM;Bisulfite-Seq|GENOMIC|Reduced Representation;RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA288086	123	123	123	1	True	1	0	0.0	False			ChIP-Seq|GENOMIC|ChIP	384-well
PRJNA291276	123	123	123	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA427266	123	123	123	1	True	1	55	0.512	False		2.24	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA529608	123	123	123	1	True	1	48	0.39	False		2.56	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA1381568	122	122	122	1	True	5	0	0.0	False			ATAC-seq|GENOMIC|other;Hi-C|GENOMIC|other;OTHER|GENOMIC|other;OTHER|TRANSCRIPTOMIC|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA385809	121	121	121	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB43126	120	120	120	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|RT-PCR	96-well
PRJNA336476	120	120	120	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA525699	120	120	120	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA542884	120	120	120	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA761789	120	120	120	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4
PRJEB24666	119	119	476	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2
PRJNA554897	118	118	118	1	True	1	1	1.0	False		118.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA554684	116	116	124	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA470992	114	114	114	1	True	1	68	1.0	True	96	1.68	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA528898	112	112	112	1	True	1	1	0.286	False		112.0	OTHER|TRANSCRIPTOMIC|other	smart-seq2;Fluidigm C1
PRJNA577097	111	111	111	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB41173	110	110	110	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RANDOM	smart-seq2
PRJNA1241353	109	109	109	1	True	4	0	0.0	False			RIP-Seq|TRANSCRIPTOMIC|PolyA;RIP-Seq|TRANSCRIPTOMIC|size fractionation;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA;ncRNA-Seq|TRANSCRIPTOMIC SINGLE CELL|size fractionation	smart-seq3
PRJNA642138	109	109	109	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA315404	108	108	147	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA317661	108	108	108	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB43671	104	104	104	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	smartseq2;96-well
PRJNA1271739	104	12457	12457	1017	False	1	7	1.0	False		14.86	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|RT-PCR	smart-seq2;plate-based single cell
PRJNA650512	103	103	103	1	True	1	103	1.0	True	384	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA563691	100	100	100	1	True	1	74	1.0	True	96	1.35	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA776004	98	98	98	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA430398	97	97	97	1	True	1	15	0.804	False		6.47	RNA-Seq|TRANSCRIPTOMIC|cDNA	STRT-seq
PRJNA529657	97	97	97	1	True	1	17	0.237	False		5.71	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJEB20161	96	96	96	1	True	1	1	1.0	False		96.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	Fluidigm C1
PRJEB20166	96	96	96	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2;Fluidigm C1
PRJEB23085	96	96	96	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2
PRJEB27305	96	96	96	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|RT-PCR	smart-seq2
PRJEB8209	96	192	192	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJEB9807	96	96	96	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA1055039	96	96	96	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA1163337	96	96	96	1	True	1	0	0.0	False			OTHER|OTHER|other	96-well
PRJNA1193586	96	96	384	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA1222388	96	96	96	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA1475359	96	96	96	1	True	1	96	1.0	True	96	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA285283	96	96	96	1	True	1	97	1.0	True	384	0.99	RNA-Seq|TRANSCRIPTOMIC|cDNA	SCRB-seq
PRJNA320720	96	96	96	1	True	1	96	1.0	True	96	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA350800	96	96	96	1	True	1	1	1.0	False		96.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA350802	96	96	96	1	True	1	1	1.0	False		96.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA377118	96	96	96	1	True	1	18	0.292	False		5.33	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA397750	96	96	96	1	True	1	104	1.0	True	384	0.92	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA474191	96	96	96	1	True	1	4	1.0	False		24.0	ATAC-seq|GENOMIC|other	Fluidigm C1
PRJNA481512	96	96	96	1	True	1	96	1.0	True	96	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA495370	96	96	96	1	True	1	2	0.5	False		48.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4
PRJNA522812	96	96	96	1	True	1	96	1.0	True	96	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA528901	96	96	96	1	True	1	0	0.0	False			OTHER|GENOMIC|other	smart-seq2;Fluidigm C1
PRJNA578109	96	96	96	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA660166	96	96	96	1	True	1	96	1.0	True	96	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA660167	96	96	96	1	True	1	96	1.0	True	96	1.0	Bisulfite-Seq|GENOMIC|Reduced Representation	smart-seq2
PRJNA687742	96	96	96	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA728984	96	96	96	1	True	1	96	1.0	True	96	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA737394	96	96	96	1	True	1	11	0.708	False		8.73	RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4
PRJNA755301	96	96	96	1	True	1	3	1.0	False		32.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA876262	96	96	96	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA647388	95	95	95	1	True	1	95	1.0	True	96	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA702433	95	95	326	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA772116	95	95	73888	3461	False	1	5	0.639	False		19.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4
PRJNA1259243	94	94	94	1	True	1	0	0.0	False			OTHER|TRANSCRIPTOMIC|other	96-well
PRJNA377595	94	94	94	1	True	1	62	0.862	True	384	1.52	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB12942	93	93	93	1	True	1	0	0.0	False			WGS|OTHER|RANDOM	96-well
PRJNA1279163	93	93	186	2	False	1	3	0.376	False		31.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA322311	93	93	158	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA508840	93	93	93	1	True	1	22	0.344	False		4.23	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA531191	93	93	93	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJDB6473	92	92	92	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RANDOM	Fluidigm C1
PRJEB111770	92	92	138	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	smart-seq2
PRJEB47428	92	92	92	1	True	1	0	0.0	False			SELEX|SYNTHETIC|other	96-well
PRJNA1177508	92	92	92	1	True	1	24	1.0	True	96	3.83	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA515047	91	91	91	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA845939	91	91	182	2	False	1	91	1.0	True	96	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA911824	91	91	91	1	True	1	4	1.0	False		22.75	RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA594408	90	90	90	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	SCRB-seq
PRJNA1086179	89	89	89	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;smartseq2
PRJNA1158854	89	89	95	2	False	1	72	0.758	True	96	1.24	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	96-well;plate-based single cell
PRJNA1211515	89	89	89	1	True	1	0	0.0	False			OTHER|TRANSCRIPTOMIC|other	96-well
PRJEB44359	88	89	89	2	False	5	5	0.742	False		17.6	OTHER|TRANSCRIPTOMIC|Oligo-dT;OTHER|TRANSCRIPTOMIC|cDNA_oligo_dT;OTHER|TRANSCRIPTOMIC|other;OTHER|TRANSCRIPTOMIC|size fractionation;RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	smart-seq2
PRJNA625733	88	88	88	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA835474	88	88	88	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	MARS-seq;384-well
