project	n_samples	n_experiments	n_runs	runs_per_sample_max	strict_1to1	n_assay_triples	distinct_wells	well_coverage	looks_plate	plate_format	plates_est	assay_triples	found_by
PRJNA646540	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA648757	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA655701	4	4	32	8	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA656782	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA656998	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA657548	4	4	16	4	False	1	2	1.0	False		2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA661357	4	4	4	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	bulk RNA-seq
PRJNA662628	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA662715	4	4	4	1	True	1	1	0.5	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA662914	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA670375	4	4	20	5	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA672709	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA673127	4	4	32	8	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA673857	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA673890	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA678879	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA680275	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA682731	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA685541	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA686205	4	4	7	4	False	1	4	1.0	False		1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA687528	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA690929	4	4	8	2	False	1	1	0.5	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA694557	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA695455	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA702677	4	4	4	1	True	1	1	1.0	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA702792	4	4	4	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	10x Genomics Chromium
PRJNA702795	4	4	16	4	False	1	1	1.0	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA704650	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA704971	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA705705	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA705716	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA706368	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium;single nucleus RNA-seq
PRJNA714876	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA716952	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	single nucleus RNA-seq
PRJNA719364	4	4	8	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA720674	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA723345	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	single nucleus RNA-seq
PRJNA723559	4	4	16	4	False	1	1	0.25	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA725511	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium;Drop-seq
PRJNA727005	4	4	8	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA729047	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA730013	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA739685	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA739718	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA740020	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA741996	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA742422	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA749729	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA754126	4	4	22	6	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA754151	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA755207	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA757950	4	4	13	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA762337	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA762555	4	4	5	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA765691	4	4	8	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA766608	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA768269	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA769674	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA778751	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA780480	4	4	4	1	True	1	1	0.5	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA781228	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA781588	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA786580	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA786600	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA787273	4	4	8	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA787591	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA790690	4	48	48	12	False	1	3	0.75	False		1.33	RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	single nucleus RNA-seq
PRJNA791898	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA798075	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA802912	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA803189	4	4	8	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA804212	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA810426	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	BD Rhapsody
PRJNA814293	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA818331	4	4	8	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA818973	4	4	4	1	True	1	4	1.0	False		1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA820016	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA821253	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA826424	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA832227	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA832325	4	4	4	1	True	2	0	0.0	False			OTHER|OTHER|other;OTHER|TRANSCRIPTOMIC|other	10x Genomics Chromium
PRJNA832327	4	4	8	2	False	2	0	0.0	False			OTHER|OTHER|other;OTHER|TRANSCRIPTOMIC|other	10x Genomics Chromium
PRJNA838953	4	4	12	3	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA839000	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA839427	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA839726	4	4	4	1	True	1	0	0.0	False			OTHER|TRANSCRIPTOMIC|other	BD Rhapsody
PRJNA841230	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA843321	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA844024	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	bulk RNA-seq
PRJNA844967	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA845750	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA850786	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA852585	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA856639	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA860959	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA861295	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	BD Rhapsody
PRJNA864627	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	bulk RNA-seq
PRJNA864762	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	BD Rhapsody
PRJNA870088	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA878678	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA883235	4	4	4	1	True	1	2	0.5	False		2.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA885830	4	4	4	1	True	1	1	0.5	False		4.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA886491	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PCR	bulk RNA-seq
PRJNA892644	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA893396	4	4	4	1	True	2	0	0.0	False			OTHER|TRANSCRIPTOMIC|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA893601	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	Drop-seq
PRJNA894946	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA900568	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PCR	bulk RNA-seq
PRJNA902387	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA903191	4	4	4	1	True	1	1	1.0	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA903192	4	4	4	1	True	1	1	1.0	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA903800	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA904777	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	Drop-seq
PRJNA905814	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA907299	4	4	10	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA907850	4	4	8	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA908817	4	4	4	1	True	2	0	0.0	False			ATAC-seq|GENOMIC SINGLE CELL|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA909757	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA910592	4	4	12	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	bulk RNA-seq
PRJNA911676	4	4	32	8	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA913972	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA914284	4	4	4	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	bulk RNA-seq
PRJNA918388	4	4	4	1	True	1	1	0.5	False		4.0	OTHER|GENOMIC|other	bulk RNA-seq
PRJNA922049	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium;single nucleus RNA-seq
PRJNA923366	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA928414	4	4	4	1	True	2	0	0.0	False			OTHER|TRANSCRIPTOMIC|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA934434	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA934551	4	4	8	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA934576	4	4	48	24	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA936922	4	4	18	8	False	1	1	1.0	False		4.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	bulk RNA-seq
PRJNA937616	4	4	1245	766	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	sci-RNA-seq
PRJNA938031	4	4	4	1	True	2	0	0.0	False			OTHER|TRANSCRIPTOMIC|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA942281	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA945058	4	4	4	1	True	2	0	0.0	False			RNA-Seq|OTHER|cDNA;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA946665	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA946724	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA947108	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA951709	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA952261	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA953399	4	4	16	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA956878	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA958211	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	BD Rhapsody
PRJNA972765	4	4	4	1	True	1	1	0.5	False		4.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA974454	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA974851	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA974899	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA975600	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA976292	4	4	4	1	True	1	4	1.0	False		1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA977704	4	4	16	4	False	1	0	0.0	False			ATAC-seq|GENOMIC|other	10x Genomics Chromium
PRJNA979218	4	4	4	1	True	1	1	0.5	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA981447	4	4	4	1	True	1	0	0.0	False			OTHER|GENOMIC|other	bulk RNA-seq
PRJNA983211	4	4	4	1	True	2	0	0.0	False			ATAC-seq|GENOMIC SINGLE CELL|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA984166	4	4	14	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA986435	4	4	16	4	False	1	0	0.0	False			ATAC-seq|GENOMIC|other	bulk RNA-seq
PRJNA986437	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA989091	4	4	4	1	True	1	1	0.5	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA992054	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA992075	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA992491	4	4	4	1	True	1	1	0.5	False		4.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	bulk RNA-seq
PRJNA994502	4	4	8	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA996240	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA996540	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA996988	4	4	16	4	False	1	0	0.0	False			ATAC-seq|GENOMIC|other	single nucleus RNA-seq
PRJNA996989	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA998264	4	4	28	8	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA999015	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	BD Rhapsody
PRJNA999180	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	SPLiT-seq
PRJNA999731	4	4	4	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJDB12244	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	BD Rhapsody
PRJDB37726	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Inverse rRNA	bulk RNA-seq
PRJDB9648	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJEB122640	3	3	6	2	False	3	0	0.0	False			OTHER|OTHER|PCR;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT;Targeted-Capture|TRANSCRIPTOMIC SINGLE CELL|PCR	10x Genomics Chromium
PRJEB23544	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RT-PCR	polyA selected RNA-seq
PRJEB26709	3	5	5	3	False	3	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT;Synthetic-Long-Read|GENOMIC|RANDOM;WGS|GENOMIC|RANDOM	10x Genomics Chromium;TruSeq Stranded mRNA
PRJEB28232	3	3	3	1	True	1	0	0.0	False			OTHER|TRANSCRIPTOMIC SINGLE CELL|PolyA	10x Genomics Chromium
PRJEB39896	3	3	3	1	True	1	0	0.0	False			ssRNA-seq|TRANSCRIPTOMIC|PolyA	TruSeq Stranded mRNA
PRJEB43681	3	3	5	2	False	1	0	0.0	False			ssRNA-seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	10x Genomics Chromium
PRJEB48140	3	3	9	3	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJEB48824	3	3	12	4	False	1	2	0.667	False		1.5	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	10x Genomics Chromium
PRJEB71312	3	3	6	2	False	1	0	0.0	False			ssRNA-seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	Drop-seq
PRJEB94525	3	14	14	6	False	1	1	0.429	False		3.0	RNA-Seq|TRANSCRIPTOMIC|cDNA_oligo_dT	bulk RNA-seq
PRJNA1013061	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1014122	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA1014370	3	3	6	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1028967	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	BD Rhapsody
PRJNA1031970	3	3	12	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1041760	3	3	3	1	True	1	3	1.0	False		1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1064898	3	3	5	2	False	1	1	1.0	False		3.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA1067990	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA1071276	3	3	3	1	True	1	0	0.0	False			RNA-Seq|GENOMIC|PolyA	bulk RNA-seq
PRJNA1071677	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1079673	3	3	3	1	True	1	2	1.0	False		1.5	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1086389	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1086390	3	3	3	1	True	1	0	0.0	False			OTHER|GENOMIC|other	bulk RNA-seq
PRJNA1088123	3	3	384	192	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	sci-RNA-seq
PRJNA1090867	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1091640	3	3	3	1	True	2	0	0.0	False			OTHER|OTHER|other;OTHER|TRANSCRIPTOMIC|other	10x Genomics Chromium
PRJNA1091648	3	3	18	6	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA1093410	3	3	3	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
